,seq,stdDay,gubun,gubunCn,gubunEn,deathCnt,incDec,isolClearCnt,qurRate,defCnt,isolIngCnt,overFlowCnt,localOccCnt,createDt,updateDt
3222,3622,2020년 08월 10일 00시,인천,仁川,Incheon,3.0,,371.0,13.16,389.0,15.0,,,2020-08-10 10:50:13.895,
3223,3623,2020년 08월 10일 00시,광주,光州,Gwangju,2.0,,176.0,14.42,210.0,32.0,,,2020-08-10 10:50:13.895,
3224,3624,2020년 08월 10일 00시,대전,大田,Daejeon,2.0,,162.0,11.26,166.0,2.0,,,2020-08-10 10:50:13.895,
3225,3625,2020년 08월 10일 00시,울산,蔚山,Ulsan,1.0,,56.0,5.23,60.0,3.0,,,2020-08-10 10:50:13.896,
3226,3626,2020년 08월 10일 00시,세종,世宗,Sejong,,,50.0,14.61,50.0,,,,2020-08-10 10:50:13.896,
3227,3627,2020년 08월 10일 00시,경기,京畿,Gyeonggi-do,32.0,6.0,1435.0,12.32,1632.0,165.0,1.0,5.0,2020-08-10 10:50:13.896,
3228,3628,2020년 08월 10일 00시,강원,江原,Gangwon-do,3.0,,68.0,5.00,77.0,6.0,,,2020-08-10 10:50:13.896,
3229,3629,2020년 08월 10일 00시,충북,忠北,Chungcheongbuk-do,,,71.0,5.13,82.0,11.0,,,2020-08-10 10:50:13.896,
3230,3630,2020년 08월 10일 00시,충남,忠南,Chungcheongnam-do,1.0,,188.0,9.09,193.0,4.0,,,2020-08-10 10:50:13.896,
3231,3631,2020년 08월 10일 00시,전북,全北,Jeollabuk-do,,,37.0,2.15,39.0,2.0,,,2020-08-10 10:50:13.897,
3232,3632,2020년 08월 10일 00시,전남,全南,Jeollanam-do,,1.0,27.0,2.25,42.0,15.0,1.0,,2020-08-10 10:50:13.897,
3233,3633,2020년 08월 10일 00시,경북,庆北,Gyeongsangbuk-do,54.0,1.0,1342.0,53.00,1411.0,15.0,1.0,,2020-08-10 10:50:13.897,
3234,3634,2020년 08월 10일 00시,경남,庆南,Gyeongsangnam-do,,,157.0,4.94,166.0,9.0,,,2020-08-10 10:50:13.898,
3235,3635,2020년 08월 10일 00시,제주,济州,Jeju,,,22.0,3.88,26.0,4.0,,,2020-08-10 10:50:13.898,
3236,3636,2020년 08월 10일 00시,검역,隔離區,Lazaretto,,6.0,1075.0,-,1272.0,197.0,6.0,,2020-08-10 10:50:13.898,
3237,3637,2020년 08월 11일 00시,합계,合计,Total,305.0,34.0,13729.0,28.28,14660.0,626.0,11.0,23.0,2020-08-11 10:50:59.346,
3238,3638,2020년 08월 11일 00시,서울,首尔,Seoul,13.0,6.0,1534.0,17.40,1694.0,147.0,,6.0,2020-08-11 10:50:59.346,
3239,3639,2020년 08월 11일 00시,부산,釜山,Busan,3.0,9.0,158.0,5.48,187.0,26.0,,9.0,2020-08-11 10:50:59.346,
3240,3640,2020년 08월 11일 00시,대구,大邱,Daegu,191.0,,6748.0,285.04,6945.0,6.0,,,2020-08-11 10:50:59.346,
3241,3641,2020년 08월 11일 00시,인천,仁川,Incheon,3.0,,371.0,13.16,389.0,15.0,,,2020-08-11 10:50:59.347,
3242,3642,2020년 08월 11일 00시,광주,光州,Gwangju,2.0,,180.0,14.42,210.0,28.0,,,2020-08-11 10:50:59.347,
3243,3643,2020년 08월 11일 00시,대전,大田,Daejeon,2.0,,164.0,11.26,166.0,,,,2020-08-11 10:50:59.347,
3244,3644,2020년 08월 11일 00시,울산,蔚山,Ulsan,1.0,,56.0,5.23,60.0,3.0,,,2020-08-11 10:50:59.347,
3245,3645,2020년 08월 11일 00시,세종,世宗,Sejong,,,50.0,14.61,50.0,,,,2020-08-11 10:50:59.347,
3246,3646,2020년 08월 11일 00시,경기,京畿,Gyeonggi-do,32.0,13.0,1439.0,12.41,1645.0,174.0,6.0,7.0,2020-08-11 10:50:59.347,
3247,3647,2020년 08월 11일 00시,강원,江原,Gangwon-do,3.0,,68.0,5.00,77.0,6.0,,,2020-08-11 10:50:59.347,
3248,3648,2020년 08월 11일 00시,충북,忠北,Chungcheongbuk-do,,,71.0,5.13,82.0,11.0,,,2020-08-11 10:50:59.348,
3249,3649,2020년 08월 11일 00시,충남,忠南,Chungcheongnam-do,1.0,2.0,189.0,9.19,195.0,5.0,1.0,1.0,2020-08-11 10:50:59.348,
3250,3650,2020년 08월 11일 00시,전북,全北,Jeollabuk-do,,1.0,37.0,2.20,40.0,3.0,1.0,,2020-08-11 10:50:59.348,
3251,3651,2020년 08월 11일 00시,전남,全南,Jeollanam-do,,,29.0,2.25,42.0,13.0,,,2020-08-11 10:50:59.348,
3252,3652,2020년 08월 11일 00시,경북,庆北,Gyeongsangbuk-do,54.0,,1345.0,53.00,1411.0,12.0,,,2020-08-11 10:50:59.348,
3253,3653,2020년 08월 11일 00시,경남,庆南,Gyeongsangnam-do,,,157.0,4.94,166.0,9.0,,,2020-08-11 10:50:59.348,
3254,3654,2020년 08월 11일 00시,제주,济州,Jeju,,,22.0,3.88,26.0,4.0,,,2020-08-11 10:50:59.348,
3255,3655,2020년 08월 11일 00시,검역,隔離區,Lazaretto,,3.0,1111.0,-,1275.0,164.0,3.0,,2020-08-11 10:50:59.348,
3256,3656,2020년 08월 12일 00시,합계,合计,Total,305.0,54.0,13786.0,28.38,14714.0,623.0,19.0,35.0,2020-08-12 10:34:48.693,
3257,3657,2020년 08월 12일 00시,서울,首尔,Seoul,13.0,15.0,1549.0,17.56,1709.0,147.0,2.0,13.0,2020-08-12 10:34:48.693,
3258,3658,2020년 08월 12일 00시,부산,釜山,Busan,3.0,4.0,160.0,5.60,191.0,28.0,1.0,3.0,2020-08-12 10:34:48.693,
3259,3659,2020년 08월 12일 00시,대구,大邱,Daegu,191.0,,6748.0,285.04,6945.0,6.0,,,2020-08-12 10:34:48.693,
3260,3660,2020년 08월 12일 00시,인천,仁川,Incheon,3.0,,374.0,13.16,389.0,12.0,,,2020-08-12 10:34:48.693,
3261,3661,2020년 08월 12일 00시,광주,光州,Gwangju,2.0,6.0,186.0,14.83,216.0,28.0,6.0,,2020-08-12 10:34:48.693,
3262,3662,2020년 08월 12일 00시,대전,大田,Daejeon,2.0,1.0,164.0,11.33,167.0,1.0,1.0,,2020-08-12 10:34:48.693,
3263,3663,2020년 08월 12일 00시,울산,蔚山,Ulsan,1.0,,56.0,5.23,60.0,3.0,,,2020-08-12 10:34:48.693,
3264,3664,2020년 08월 12일 00시,세종,世宗,Sejong,,,50.0,14.61,50.0,,,,2020-08-12 10:34:48.694,
3265,3665,2020년 08월 12일 00시,경기,京畿,Gyeonggi-do,32.0,19.0,1458.0,12.56,1664.0,174.0,,19.0,2020-08-12 10:34:48.694,
3266,3666,2020년 08월 12일 00시,강원,江原,Gangwon-do,3.0,,68.0,5.00,77.0,6.0,,,2020-08-12 10:34:48.694,
3267,3667,2020년 08월 12일 00시,충북,忠北,Chungcheongbuk-do,,,71.0,5.13,82.0,11.0,,,2020-08-12 10:34:48.694,
3268,3668,2020년 08월 12일 00시,충남,忠南,Chungcheongnam-do,1.0,1.0,189.0,9.23,196.0,6.0,1.0,,2020-08-12 10:34:48.694,
3269,3669,2020년 08월 12일 00시,전북,全北,Jeollabuk-do,,,37.0,2.20,40.0,3.0,,,2020-08-12 10:34:48.694,
3270,3670,2020년 08월 12일 00시,전남,全南,Jeollanam-do,,,29.0,2.25,42.0,13.0,,,2020-08-12 10:34:48.694,
3271,3671,2020년 08월 12일 00시,경북,庆北,Gyeongsangbuk-do,54.0,,1345.0,53.00,1411.0,12.0,,,2020-08-12 10:34:48.694,
3272,3672,2020년 08월 12일 00시,경남,庆南,Gyeongsangnam-do,,,157.0,4.94,166.0,9.0,,,2020-08-12 10:34:48.694,
3273,3673,2020년 08월 12일 00시,제주,济州,Jeju,,,22.0,3.88,26.0,4.0,,,2020-08-12 10:34:48.695,
3274,3674,2020년 08월 12일 00시,검역,隔離區,Lazaretto,,8.0,1123.0,-,1283.0,160.0,8.0,,2020-08-12 10:34:48.695,
3275,3675,2020년 08월 13일 00시,합계,合计,Total,305.0,56.0,13817.0,28.49,14770.0,648.0,9.0,47.0,2020-08-13 10:29:55.072,
3276,3676,2020년 08월 13일 00시,서울,首尔,Seoul,13.0,26.0,1556.0,17.83,1735.0,166.0,1.0,25.0,2020-08-13 10:29:55.073,
3277,3677,2020년 08월 13일 00시,부산,釜山,Busan,3.0,2.0,160.0,5.66,193.0,30.0,,2.0,2020-08-13 10:29:55.073,
3278,3678,2020년 08월 13일 00시,대구,大邱,Daegu,191.0,1.0,6749.0,285.08,6946.0,6.0,1.0,,2020-08-13 10:29:55.073,
3279,3679,2020년 08월 13일 00시,인천,仁川,Incheon,3.0,,374.0,13.16,389.0,12.0,,,2020-08-13 10:29:55.073,
3280,3680,2020년 08월 13일 00시,광주,光州,Gwangju,2.0,2.0,187.0,14.97,218.0,29.0,1.0,1.0,2020-08-13 10:29:55.073,
3281,3681,2020년 08월 13일 00시,대전,大田,Daejeon,2.0,,164.0,11.33,167.0,1.0,,,2020-08-13 10:29:55.073,
3282,3682,2020년 08월 13일 00시,울산,蔚山,Ulsan,1.0,1.0,56.0,5.32,61.0,4.0,,1.0,2020-08-13 10:29:55.073,
3283,3683,2020년 08월 13일 00시,세종,世宗,Sejong,,,50.0,14.61,50.0,,,,2020-08-13 10:29:55.073,
3284,3684,2020년 08월 13일 00시,경기,京畿,Gyeonggi-do,32.0,17.0,1463.0,12.69,1681.0,186.0,1.0,16.0,2020-08-13 10:29:55.074,
3285,3685,2020년 08월 13일 00시,강원,江原,Gangwon-do,3.0,,70.0,5.00,77.0,4.0,,,2020-08-13 10:29:55.074,
3286,3686,2020년 08월 13일 00시,충북,忠北,Chungcheongbuk-do,,,73.0,5.13,82.0,9.0,,,2020-08-13 10:29:55.074,
3287,3687,2020년 08월 13일 00시,충남,忠南,Chungcheongnam-do,1.0,1.0,189.0,9.28,197.0,7.0,,1.0,2020-08-13 10:29:55.074,
3288,3688,2020년 08월 13일 00시,전북,全北,Jeollabuk-do,,2.0,37.0,2.31,42.0,5.0,2.0,,2020-08-13 10:29:55.074,
3289,3689,2020년 08월 13일 00시,전남,全南,Jeollanam-do,,,31.0,2.25,42.0,11.0,,,2020-08-13 10:29:55.074,
3290,3690,2020년 08월 13일 00시,경북,庆北,Gyeongsangbuk-do,54.0,,1346.0,53.00,1411.0,11.0,,,2020-08-13 10:29:55.074,
3291,3691,2020년 08월 13일 00시,경남,庆南,Gyeongsangnam-do,,1.0,157.0,4.97,167.0,10.0,,1.0,2020-08-13 10:29:55.074,
3292,3692,2020년 08월 13일 00시,제주,济州,Jeju,,,22.0,3.88,26.0,4.0,,,2020-08-13 10:29:55.075,
3293,3693,2020년 08월 13일 00시,검역,隔離區,Lazaretto,,3.0,1133.0,-,1286.0,153.0,3.0,,2020-08-13 10:29:55.075,
3294,3694,2020년 08월 14일 00시,합계,合计,Total,305.0,103.0,13863.0,28.69,14873.0,705.0,18.0,85.0,2020-08-14 10:36:59.39,
3295,3695,2020년 08월 14일 00시,서울,首尔,Seoul,13.0,32.0,1564.0,18.15,1767.0,190.0,1.0,31.0,2020-08-14 10:36:59.39,
3296,3696,2020년 08월 14일 00시,부산,釜山,Busan,3.0,5.0,160.0,5.80,198.0,35.0,,5.0,2020-08-14 10:36:59.39,
3297,3697,2020년 08월 14일 00시,대구,大邱,Daegu,191.0,,6749.0,285.08,6946.0,6.0,,,2020-08-14 10:36:59.39,
3298,3698,2020년 08월 14일 00시,인천,仁川,Incheon,3.0,4.0,379.0,13.29,393.0,11.0,1.0,3.0,2020-08-14 10:36:59.391,
3299,3699,2020년 08월 14일 00시,광주,光州,Gwangju,2.0,2.0,191.0,15.10,220.0,27.0,,2.0,2020-08-14 10:36:59.391,
3300,3700,2020년 08월 14일 00시,대전,大田,Daejeon,2.0,,164.0,11.33,167.0,1.0,,,2020-08-14 10:36:59.391,
3301,3701,2020년 08월 14일 00시,울산,蔚山,Ulsan,1.0,1.0,56.0,5.41,62.0,5.0,,1.0,2020-08-14 10:36:59.391,
3302,3702,2020년 08월 14일 00시,세종,世宗,Sejong,,,50.0,14.61,50.0,,,,2020-08-14 10:36:59.391,
3303,3703,2020년 08월 14일 00시,경기,京畿,Gyeonggi-do,32.0,47.0,1479.0,13.04,1728.0,217.0,9.0,38.0,2020-08-14 10:36:59.391,
3304,3704,2020년 08월 14일 00시,강원,江原,Gangwon-do,3.0,1.0,70.0,5.06,78.0,5.0,,1.0,2020-08-14 10:36:59.391,
3305,3705,2020년 08월 14일 00시,충북,忠北,Chungcheongbuk-do,,,73.0,5.13,82.0,9.0,,,2020-08-14 10:36:59.392,
3306,3706,2020년 08월 14일 00시,충남,忠南,Chungcheongnam-do,1.0,3.0,189.0,9.42,200.0,10.0,,3.0,2020-08-14 10:36:59.392,
3307,3707,2020년 08월 14일 00시,전북,全北,Jeollabuk-do,,,37.0,2.31,42.0,5.0,,,2020-08-14 10:36:59.392,
3308,3708,2020년 08월 14일 00시,전남,全南,Jeollanam-do,,,31.0,2.25,42.0,11.0,,,2020-08-14 10:36:59.392,
3309,3709,2020년 08월 14일 00시,경북,庆北,Gyeongsangbuk-do,54.0,1.0,1346.0,53.03,1412.0,12.0,,1.0,2020-08-14 10:36:59.392,
3310,3710,2020년 08월 14일 00시,경남,庆南,Gyeongsangnam-do,,,159.0,4.97,167.0,8.0,,,2020-08-14 10:36:59.392,
3311,3711,2020년 08월 14일 00시,제주,济州,Jeju,,,22.0,3.88,26.0,4.0,,,2020-08-14 10:36:59.392,
3312,3712,2020년 08월 14일 00시,검역,隔離區,Lazaretto,,7.0,1144.0,-,1293.0,149.0,7.0,,2020-08-14 10:36:59.393,
3313,3713,2020년 08월 15일 00시,합계,合计,Total,305.0,166.0,13901.0,29.01,15039.0,833.0,11.0,155.0,2020-08-15 10:36:55.338,
3314,3714,2020년 08월 15일 00시,서울,首尔,Seoul,13.0,74.0,1571.0,1,1841.0,257.0,2.0,72.0,2020-08-15 10:36:55.338,
3315,3715,2020년 08월 15일 00시,부산,釜山,Busan,3.0,3.0,162.0,5.89,201.0,36.0,,3.0,2020-08-15 10:36:55.339,
3316,3716,2020년 08월 15일 00시,대구,大邱,Daegu,191.0,,6751.0,285.08,6946.0,4.0,,,2020-08-15 10:36:55.339,
3317,3717,2020년 08월 15일 00시,인천,仁川,Incheon,3.0,6.0,380.0,13.5,399.0,16.0,,6.0,2020-08-15 10:36:55.339,
3318,3718,2020년 08월 15일 00시,광주,光州,Gwangju,2.0,1.0,194.0,15.17,221.0,25.0,,1.0,2020-08-15 10:36:55.339,
3319,3719,2020년 08월 15일 00시,대전,大田,Daejeon,2.0,1.0,164.0,11.4,168.0,2.0,,1.0,2020-08-15 10:36:55.339,
3320,3720,2020년 08월 15일 00시,울산,蔚山,Ulsan,1.0,,56.0,5.41,62.0,5.0,,,2020-08-15 10:36:55.339,
3321,3721,2020년 08월 15일 00시,세종,世宗,Sejong,,,50.0,14.61,50.0,,,,2020-08-15 10:36:55.339,
3322,3722,2020년 08월 15일 00시,경기,京畿,Gyeonggi-do,32.0,72.0,1483.0,13.58,1800.0,285.0,5.0,67.0,2020-08-15 10:36:55.339,
3323,3723,2020년 08월 15일 00시,강원,江原,Gangwon-do,3.0,3.0,72.0,5.26,81.0,6.0,,3.0,2020-08-15 10:36:55.34,
3324,3724,2020년 08월 15일 00시,충북,忠北,Chungcheongbuk-do,,,73.0,5.13,82.0,9.0,,,2020-08-15 10:36:55.34,
3325,3725,2020년 08월 15일 00시,충남,忠南,Chungcheongnam-do,1.0,2.0,189.0,9.52,202.0,12.0,1.0,1.0,2020-08-15 10:36:55.34,
3326,3726,2020년 08월 15일 00시,전북,全北,Jeollabuk-do,,1.0,38.0,2.37,43.0,5.0,1.0,,2020-08-15 10:36:55.34,
3327,3727,2020년 08월 15일 00시,전남,全南,Jeollanam-do,,,32.0,2.25,42.0,10.0,,,2020-08-15 10:36:55.34,
3328,3728,2020년 08월 15일 00시,경북,庆北,Gyeongsangbuk-do,54.0,,1346.0,53.03,1412.0,12.0,,,2020-08-15 10:36:55.34,
3329,3729,2020년 08월 15일 00시,경남,庆南,Gyeongsangnam-do,,1.0,159.0,5,168.0,9.0,,1.0,2020-08-15 10:36:55.34,
3330,3730,2020년 08월 15일 00시,제주,济州,Jeju,,,23.0,3.88,26.0,3.0,,,2020-08-15 10:36:55.341,
3331,3731,2020년 08월 15일 00시,검역,隔離區,Lazaretto,,2.0,1158.0,-,1295.0,137.0,2.0,,2020-08-15 10:36:55.341,
3332,3732,2020년 08월 16일 00시,합계,合计,Total,305.0,279.0,13901.0,29.54,15318.0,833.0,12.0,267.0,2020-08-16 11:10:55.633,
3333,3733,2020년 08월 16일 00시,서울,首尔,Seoul,13.0,146.0,1571.0,20.41,1987.0,257.0,5.0,141.0,2020-08-16 11:10:55.634,
3334,3734,2020년 08월 16일 00시,부산,釜山,Busan,3.0,7.0,162.0,6.1,208.0,36.0,1.0,6.0,2020-08-16 11:10:55.634,
3335,3735,2020년 08월 16일 00시,대구,大邱,Daegu,191.0,1.0,6751.0,285.12,6947.0,4.0,,1.0,2020-08-16 11:10:55.634,
3336,3736,2020년 08월 16일 00시,인천,仁川,Incheon,3.0,9.0,380.0,13.8,408.0,16.0,1.0,8.0,2020-08-16 11:10:55.635,
3337,3737,2020년 08월 16일 00시,광주,光州,Gwangju,2.0,7.0,194.0,15.65,228.0,25.0,,7.0,2020-08-16 11:10:55.635,
3338,3738,2020년 08월 16일 00시,대전,大田,Daejeon,2.0,,164.0,11.4,168.0,2.0,,,2020-08-16 11:10:55.635,
3339,3739,2020년 08월 16일 00시,울산,蔚山,Ulsan,1.0,3.0,56.0,5.67,65.0,5.0,2.0,1.0,2020-08-16 11:10:55.636,
3340,3740,2020년 08월 16일 00시,세종,世宗,Sejong,,,50.0,14.61,50.0,,,,2020-08-16 11:10:55.636,
3341,3741,2020년 08월 16일 00시,경기,京畿,Gyeonggi-do,32.0,98.0,1483.0,14.32,1898.0,285.0,2.0,96.0,2020-08-16 11:10:55.636,
3342,3742,2020년 08월 16일 00시,강원,江原,Gangwon-do,3.0,,72.0,5.26,81.0,6.0,,,2020-08-16 11:10:55.636,
3343,3743,2020년 08월 16일 00시,충북,忠北,Chungcheongbuk-do,,1.0,73.0,5.19,83.0,9.0,,1.0,2020-08-16 11:10:55.636,
3344,3744,2020년 08월 16일 00시,충남,忠南,Chungcheongnam-do,1.0,5.0,189.0,9.75,207.0,12.0,,5.0,2020-08-16 11:10:55.637,
3345,3745,2020년 08월 16일 00시,전북,全北,Jeollabuk-do,,,38.0,2.37,43.0,5.0,,,2020-08-16 11:10:55.637,
3346,3746,2020년 08월 16일 00시,전남,全南,Jeollanam-do,,,32.0,2.25,42.0,10.0,,,2020-08-16 11:10:55.637,
3347,3747,2020년 08월 16일 00시,경북,庆北,Gyeongsangbuk-do,54.0,,1346.0,53.03,1412.0,12.0,,,2020-08-16 11:10:55.637,
3348,3748,2020년 08월 16일 00시,경남,庆南,Gyeongsangnam-do,,2.0,159.0,5.06,170.0,9.0,1.0,1.0,2020-08-16 11:10:55.637,
3349,3749,2020년 08월 16일 00시,제주,济州,Jeju,,,23.0,3.88,26.0,3.0,,,2020-08-16 11:10:55.637,
3350,3750,2020년 08월 16일 00시,검역,隔離區,Lazaretto,,,1158.0,-,1295.0,137.0,,,2020-08-16 11:10:55.638,
3351,3751,2020년 08월 17일 00시,합계,合计,Total,305.0,197.0,13917.0,29.92,15515.0,1293.0,9.0,188.0,2020-08-17 10:41:57.907,
3352,3752,2020년 08월 17일 00시,서울,首尔,Seoul,13.0,90.0,1571.0,21.34,2077.0,493.0,1.0,89.0,2020-08-17 10:41:57.908,
3353,3753,2020년 08월 17일 00시,부산,釜山,Busan,3.0,7.0,162.0,6.30,215.0,50.0,,7.0,2020-08-17 10:41:57.908,
3354,3754,2020년 08월 17일 00시,대구,大邱,Daegu,191.0,1.0,6752.0,285.16,6948.0,5.0,,1.0,2020-08-17 10:41:57.908,
3355,3755,2020년 08월 17일 00시,인천,仁川,Incheon,3.0,7.0,380.0,14.04,415.0,32.0,,7.0,2020-08-17 10:41:57.908,
3356,3756,2020년 08월 17일 00시,광주,光州,Gwangju,2.0,7.0,197.0,16.13,235.0,36.0,,7.0,2020-08-17 10:41:57.908,
3357,3757,2020년 08월 17일 00시,대전,大田,Daejeon,2.0,2.0,164.0,11.53,170.0,4.0,,2.0,2020-08-17 10:41:57.908,
3358,3758,2020년 08월 17일 00시,울산,蔚山,Ulsan,1.0,,56.0,5.67,65.0,8.0,,,2020-08-17 10:41:57.908,
3359,3759,2020년 08월 17일 00시,세종,世宗,Sejong,,,50.0,14.61,50.0,,,,2020-08-17 10:41:57.908,
3360,3760,2020년 08월 17일 00시,경기,京畿,Gyeonggi-do,32.0,70.0,1485.0,14.85,1968.0,451.0,3.0,67.0,2020-08-17 10:41:57.909,
3361,3761,2020년 08월 17일 00시,강원,江原,Gangwon-do,3.0,1.0,72.0,5.32,82.0,7.0,,1.0,2020-08-17 10:41:57.909,
3362,3762,2020년 08월 17일 00시,충북,忠北,Chungcheongbuk-do,,3.0,73.0,5.38,86.0,13.0,1.0,2.0,2020-08-17 10:41:57.909,
3363,3763,2020년 08월 17일 00시,충남,忠南,Chungcheongnam-do,1.0,4.0,191.0,9.94,211.0,19.0,1.0,3.0,2020-08-17 10:41:57.909,
3364,3764,2020년 08월 17일 00시,전북,全北,Jeollabuk-do,,1.0,38.0,2.42,44.0,6.0,,1.0,2020-08-17 10:41:57.909,
3365,3765,2020년 08월 17일 00시,전남,全南,Jeollanam-do,,,32.0,2.25,42.0,10.0,,,2020-08-17 10:41:57.909,
3366,3766,2020년 08월 17일 00시,경북,庆北,Gyeongsangbuk-do,54.0,2.0,1348.0,53.11,1414.0,12.0,1.0,1.0,2020-08-17 10:41:57.909,
3367,3767,2020년 08월 17일 00시,경남,庆南,Gyeongsangnam-do,,,161.0,5.06,170.0,9.0,,,2020-08-17 10:41:57.909,
3368,3768,2020년 08월 17일 00시,제주,济州,Jeju,,,23.0,3.88,26.0,3.0,,,2020-08-17 10:41:57.91,
3369,3769,2020년 08월 17일 00시,검역,隔離區,Lazaretto,,2.0,1162.0,-,1297.0,135.0,2.0,,2020-08-17 10:41:57.91,
3370,3808,2020년 08월 18일 00시,합계,合计,Total,306.0,246.0,13934.0,30.40,15761.0,1521.0,11.0,235.0,2020-08-18 10:22:31.366,
3371,3809,2020년 08월 18일 00시,서울,首尔,Seoul,14.0,132.0,1573.0,22.69,2209.0,622.0,1.0,131.0,2020-08-18 10:22:31.367,
3372,3810,2020년 08월 18일 00시,부산,釜山,Busan,3.0,7.0,163.0,6.51,222.0,56.0,,7.0,2020-08-18 10:22:31.367,
3373,3811,2020년 08월 18일 00시,대구,大邱,Daegu,191.0,6.0,6752.0,285.41,6954.0,11.0,,6.0,2020-08-18 10:22:31.367,
